Gene,GSM158635,GSM158636,GSM158637,GSM158638,GSM158639,GSM158640,GSM158641,GSM158642,GSM158643
TMEM184B,4398.0,4545.0,5749.0,3737.0,1449.0,1764.0,3255.666667,2373.333333,1869.333333
TMEM184C,1454.0,1564.0,2236.0,2323.0,698.3333332999998,942.0,926.0,681.0,1034.333333
TMEM185B,1115.0,902.0,1509.0,1313.0,1232.666667,757.6666667000002,1182.666667,1165.0,441.0
TMEM186,245.0,300.0,695.0,659.0,374.3333333,431.33333330000005,362.0,366.0,575.6666667000002
TMEM187,63.0,252.0,438.0,196.0,360.0,298.0,528.0,544.6666667000002,210.0
TMEM189,10793.0,12292.0,6213.0,6958.0,4597.0,4727.333333,9082.333333,3631.666667,3856.0
TMEM19,185.0,263.0,287.0,152.0,103.6666667,136.66666669999998,142.0,133.3333333,205.3333333
TMEM204,119.0,188.0,182.0,322.0,386.0,190.6666667,252.0,194.6666667,265.3333333
TMEM208,2898.0,2684.0,3181.0,1931.0,3243.666667,4284.333333,2562.333333,1652.0,1703.0
TMEM209,2.0,97.0,94.0,327.0,59.0,79.66666670000002,86.66666670000002,203.3333333,142.66666669999995
TMEM212,213.0,170.0,152.0,189.0,138.33333330000002,121.3333333,173.66666669999995,151.66666669999995,204.6666667
TMEM214,796.0,364.0,1056.0,524.0,1174.0,571.6666667000002,582.3333332999998,594.3333332999998,674.0
TMEM222,978.0,1171.0,607.0,356.0,1575.0,1846.333333,796.3333332999998,772.6666667000002,872.0
TMEM223,1164.0,1301.0,1871.0,1613.0,1239.0,823.0,3055.333333,2510.333333,1237.666667
TMEM230,113.0,255.0,117.0,295.0,295.3333333,730.3333332999998,267.0,377.0,300.6666667
TMEM231,285.0,425.0,325.0,311.0,296.6666667,344.3333333,202.0,298.6666667,311.0
TMEM242,145.0,452.0,229.0,342.0,280.3333333,241.0,286.6666667,267.3333333,291.3333333
TMEM243,2977.0,3004.0,1825.0,2357.0,2967.666667,670.6666667000002,10008.33333,3967.666667,1795.0
TMEM248,2742.0,2214.0,3371.0,3742.0,1219.333333,1526.0,4693.666667,2895.0,2514.0
TMEM251,487.0,265.0,533.0,902.0,450.6666667,931.3333332999997,710.0,1504.0,444.6666667
TMEM254,235.0,238.0,251.0,179.0,157.33333330000005,473.6666667,134.0,192.3333333,500.0
TMEM255A,65.0,41.0,46.0,54.0,127.3333333,64.33333329999999,38.3333333,-5.6666667,38.6666667
TMEM258,15051.0,16156.0,20179.0,16168.0,12265.33333,8500.0,31831.66667,25118.66667,18431.66667
TMEM259,86.0,177.0,143.0,180.0,129.6666667,114.0,301.3333333,193.0,261.3333333
TMEM260,354.0,527.0,790.0,687.0,481.6666667,438.0,484.33333330000005,549.3333332999998,619.3333332999998
TMEM262,-33.0,-16.0,-32.0,-55.0,-48.3333333,-53.6666667,-108.0,-16.3333333,-77.33333329999998
TMEM30A,1401.0,1104.0,462.0,735.0,2969.666667,3830.666667,494.6666667,1311.333333,1582.0
TMEM30B,879.0,1015.0,1095.0,1265.0,232.0,1883.333333,952.3333332999997,2144.0,1641.666667
TMEM33,2702.0,3795.0,3052.0,3443.0,1372.666667,1440.666667,1458.666667,1376.0,2645.666667
TMEM38B,292.0,90.0,311.0,570.0,464.33333330000005,767.0,1964.666667,3748.0,1150.0
TMEM39A,854.0,1099.0,982.0,1095.0,1004.666667,850.3333332999997,1073.333333,876.0,868.6666667000003
TMEM39B,189.0,221.0,138.0,225.0,396.0,421.6666667,286.6666667,338.0,201.0
TMEM40,237.0,435.0,450.0,404.0,188.0,167.0,350.0,294.0,195.0
TMEM41B,4504.0,5690.0,2903.0,2795.0,1626.0,1584.333333,3434.666667,3578.333333,3098.666667
TMEM43,1582.0,1411.0,1946.0,1566.0,2470.0,3030.0,2140.333333,1781.3333329999996,1039.666667
TMEM45A,1392.0,338.0,614.0,300.0,4741.0,4112.0,1224.333333,4313.333333,7517.0
TMEM47,1600.0,1505.0,136.0,207.0,1921.333333,448.0,19.0,26.3333333,22.0
TMEM50A,4571.0,3521.0,1816.0,1173.0,5479.666667,8001.666667,2502.0,2344.0,3268.0
TMEM50B,1794.0,2531.0,783.0,991.0,1623.666667,1598.0,957.3333332999997,806.3333332999998,1514.666667
TMEM51,759.0,645.0,1235.0,905.0,871.0,1289.666667,761.6666667000002,624.6666667000002,396.6666667
TMEM53,1343.0,1435.0,963.0,632.0,563.0,988.3333332999997,1216.666667,604.3333332999998,517.3333333
TMEM59,6169.0,6583.0,7398.0,6604.0,11111.0,11409.66667,4967.333333,5373.0,5472.0
TMEM59L,400.0,276.0,449.0,590.0,337.0,274.3333333,382.3333333,304.3333333,207.0
TMEM62,2019.0,2398.0,2192.0,1242.0,670.6666667000002,871.6666667000003,944.6666667000003,755.6666667000002,2098.333333
TMEM63A,343.0,475.0,1195.0,510.0,143.0,335.6666667,328.0,197.6666667,179.66666669999995
TMEM70,1633.0,939.0,2523.0,3792.0,5341.666667,5299.0,1546.666667,2024.0,8746.333333
TMEM74B,221.0,347.0,496.0,772.0,157.0,268.0,434.0,424.33333330000005,233.3333333
TMEM80,594.0,656.0,468.0,513.0,497.0,196.0,465.0,692.6666667000002,1323.0
TMEM87A,4758.0,4913.0,6678.0,6321.0,6825.333333,16263.33333,1707.3333329999996,3408.0,8818.0
TMEM8B,831.0,1018.0,1625.0,2107.0,894.3333332999997,575.0,1958.0,768.3333332999998,442.6666667
TMEM97,3405.0,4003.0,4270.0,11409.0,1641.333333,2417.333333,4982.333333,2673.666667,18678.0
TMEM9B,6365.0,7980.0,6077.0,4652.0,4693.0,3894.333333,2910.0,2752.333333,6749.0
TMF1,2290.0,2694.0,4496.0,7306.0,1839.0,1490.0,3183.333333,2605.333333,6352.333333
TMLHE,-52.0,-2.0,72.0,-58.0,95.0,27.3333333,168.66666669999995,146.0,-42.0
TMOD1,1068.0,1140.0,1273.0,1380.0,1296.666667,1099.333333,1187.0,2033.0,1219.333333
TMOD2,18.0,65.0,55.0,22.0,18.6666667,-2.3333333,66.33333329999999,25.0,60.0
TMOD3,72.0,100.0,130.0,129.0,170.0,195.6666667,134.66666669999998,313.0,95.6666667
TMPO,985.0,1165.0,450.0,1587.0,551.0,1667.333333,1484.333333,1571.0,3223.0
TMPRSS11D,460.0,676.0,726.0,476.0,294.0,288.0,471.0,359.3333333,300.3333333
TMPRSS11E,75.0,170.0,67.0,133.0,69.0,96.6666667,113.3333333,148.66666669999995,101.6666667
TMPRSS15,604.0,696.0,1100.0,991.0,291.6666667,520.3333333,636.0,662.0,630.3333332999998
TMPRSS2,274.0,488.0,306.0,62.0,102.6666667,195.0,84.66666670000002,94.3333333,30.0
TMPRSS3,3062.0,3428.0,817.0,161.0,236.0,267.0,391.3333333,323.6666667,699.3333332999998
TMPRSS4,-34.0,-94.0,2013.0,397.0,-107.6666667,-64.66666670000001,751.0,488.33333330000005,-40.6666667
TMPRSS5,287.0,408.0,422.0,586.0,260.6666667,316.3333333,426.33333330000005,318.6666667,368.6666667
TMPRSS6,1036.0,1109.0,910.0,1151.0,410.6666667,419.0,974.6666667000003,453.0,379.0
TMSB10,27166.0,24953.0,35157.0,21680.0,36241.0,48246.66667,39610.0,42336.66667,19979.33333
TMSB15A,772.0,507.0,499.0,1040.0,693.3333332999998,662.3333332999998,362.6666667,256.0,1218.333333
TMSB4X,24421.0,20916.0,16161.0,13657.0,21445.66667,14897.66667,17439.0,18011.0,7128.666667
TMSB4Y,46.0,46.0,64.0,125.0,83.0,34.0,29.3333333,33.0,28.0
TMUB2,445.0,347.0,533.0,168.0,334.6666667,561.3333332999998,652.0,527.3333333,341.3333333
TMX1,4806.0,3618.0,3219.0,6367.0,3852.0,6351.666667,5192.333333,9647.666667,7002.333333
TMX2,1529.0,1484.0,3617.0,3562.0,3052.666667,3493.666667,2848.666667,3223.0,3814.0
TMX4,3331.0,2550.0,3551.0,4343.0,4783.0,1847.333333,159.0,182.3333333,1913.666667
TNC,258.0,452.0,196.0,117.0,116.3333333,1166.333333,134.66666669999998,216.6666667,4429.666667
TNF,324.0,437.0,407.0,437.0,291.3333333,224.6666667,495.6666667,1806.0,873.0
TNFAIP1,2622.0,2382.0,4064.0,2046.0,2440.333333,1647.666667,1610.0,1606.333333,2295.666667
TNFAIP2,933.0,1507.0,1893.0,1147.0,2494.666667,941.6666667000003,1792.3333329999996,1939.666667,794.3333332999998
TNFAIP3,3668.0,3802.0,802.0,666.0,5688.666667,1476.0,9299.333333,23275.66667,4837.0
TNFAIP6,872.0,252.0,225.0,151.0,342.6666667,148.0,148.0,521.6666667,173.66666669999995
TNFAIP8,2472.0,2232.0,879.0,646.0,4024.333333,1105.666667,2606.0,3918.333333,1290.333333
TNFRSF10B,3227.0,2721.0,5694.0,6551.0,3605.0,1378.0,6727.333333,5899.0,1942.333333
TNFRSF10C,130.0,198.0,274.0,133.0,98.3333333,141.0,89.66666670000002,93.3333333,99.0
TNFRSF10D,37.0,73.0,93.0,66.0,65.0,70.0,40.0,38.3333333,30.0
TNFRSF11A,121.0,252.0,88.0,20.0,165.0,160.66666669999995,1023.0,456.0,-24.3333333
TNFRSF11B,125.0,82.0,55.0,-25.0,2836.666667,332.3333333,1039.666667,1923.333333,304.3333333
TNFRSF12A,2479.0,2783.0,1718.0,744.0,1483.333333,689.0,1774.3333329999996,1137.666667,303.3333333
TNFRSF13B,119.0,435.0,405.0,406.0,247.3333333,211.0,347.3333333,221.6666667,172.33333330000005
TNFRSF14,513.0,633.0,377.0,296.0,406.3333333,548.3333332999998,224.3333333,80.0,106.6666667
TNFRSF17,54.0,40.0,140.0,-80.0,211.6666667,19.0,-4.6666667,83.66666670000002,126.3333333
TNFRSF1A,2429.0,2239.0,1857.0,1330.0,1748.0,1118.333333,2488.0,1173.0,938.3333332999997
TNFRSF1B,363.0,104.0,78.0,11.0,833.3333332999998,336.6666667,127.3333333,132.6666667,-5.6666667
TNFRSF21,2589.0,2246.0,2065.0,912.0,3345.0,69.0,2715.333333,3553.666667,1386.333333
TNFRSF25,840.0,1268.0,1435.0,1087.0,810.6666667000002,642.6666667000002,1196.333333,747.3333332999998,873.0
TNFRSF4,194.0,192.0,163.0,129.0,180.6666667,131.3333333,41.6666667,135.0,227.0
TNFRSF8,399.0,541.0,415.0,315.0,1169.333333,261.0,383.0,311.0,214.0
TNFRSF9,379.0,670.0,466.0,371.0,310.3333333,144.66666669999995,299.6666667,155.0,240.0
TNFSF10,2683.0,6878.0,9301.0,2557.0,901.0,1111.666667,1054.0,1710.0,5869.666667
TNFSF11,276.0,382.0,410.0,411.0,140.66666669999998,188.6666667,390.6666667,214.6666667,252.3333333
TNFSF12,69.0,-56.0,-136.0,75.0,-94.0,-61.0,42.0,-150.33333330000005,12.6666667
TNFSF12-TNFSF13,1927.0,1798.0,4115.0,1892.0,4377.0,2433.0,3205.666667,1737.6666670000004,910.3333332999997
TNFSF13,1365.0,1059.0,3274.0,1300.0,3902.333333,2140.0,2013.0,1234.0,496.33333330000005
TNFSF14,11.0,-45.0,104.0,36.0,95.6666667,-51.3333333,-30.6666667,-49.3333333,-39.0
TNFSF15,78.0,224.0,38.0,102.0,113.3333333,108.6666667,79.0,159.33333330000005,155.0
TNFSF18,203.0,52.0,198.0,125.0,157.66666669999995,159.33333330000005,146.66666669999995,138.66666669999998,148.0
TNFSF4,244.0,394.0,223.0,379.0,359.0,281.6666667,287.3333333,314.6666667,365.3333333
TNFSF8,448.0,564.0,446.0,323.0,288.3333333,264.6666667,386.6666667,381.6666667,342.3333333
TNFSF9,234.0,228.0,266.0,129.0,279.0,245.0,842.0,510.6666667,220.3333333
TNIK,766.0,1416.0,1031.0,582.0,407.0,454.0,409.6666667,1460.0,1427.0
TNIP1,5408.0,4853.0,2624.0,1224.0,2261.0,1343.0,2441.333333,2288.0,1074.0
TNIP2,2543.0,3321.0,2927.0,2032.0,3452.333333,2930.666667,3819.333333,2209.333333,1295.666667
TNIP3,-8.0,76.0,228.0,-11.0,-19.3333333,3.6666667,132.6666667,76.66666670000002,61.6666667
TNK1,1109.0,1615.0,1401.0,1323.0,717.3333332999998,621.0,947.0,546.3333332999998,680.3333332999998
TNK2,284.0,177.0,109.0,46.0,220.0,369.6666667,97.0,112.0,125.0
TNKS,3202.0,3712.0,3735.0,2275.0,2016.0,1812.666667,4903.666667,3282.333333,1505.666667
TNKS2,3269.0,2929.0,1769.0,1925.0,1038.666667,1419.0,1212.666667,1234.0,1661.666667
TNMD,22.0,-25.0,79.0,-15.0,42.0,-21.6666667,125.0,58.6666667,61.6666667
TNN,69.0,192.0,96.0,196.0,64.33333329999999,59.6666667,141.0,111.6666667,110.6666667
TNNC1,-33.0,21.0,66.0,-10.0,-76.0,-61.6666667,-18.6666667,-26.3333333,-64.66666670000001
TNNC2,32.0,69.0,71.0,52.0,76.0,90.3333333,23.3333333,21.6666667,82.66666670000002
TNNI1,24.0,34.0,76.0,-68.0,-45.0,-109.3333333,-28.3333333,-62.3333333,-18.6666667
TNNI2,-52.0,-28.0,27.0,-132.0,-61.3333333,-125.3333333,-49.3333333,-56.6666667,-38.0
TNNI3,246.0,378.0,-14.0,62.0,146.33333330000005,797.0,78.33333329999998,78.33333329999998,87.0
TNNT1,1980.0,1934.0,158.0,136.0,276.3333333,5384.333333,-61.0,220.0,272.3333333
TNNT2,97.0,108.0,52.0,145.0,48.0,16.0,46.0,15.0,33.3333333
TNNT3,305.0,370.0,321.0,440.0,239.0,198.0,260.0,216.3333333,256.3333333
TNP1,74.0,-64.0,20.0,-27.0,38.6666667,43.0,1.0,42.0,42.0
TNP2,-27.0,-8.0,123.0,38.0,19.6666667,28.3333333,7.6666667,5.0,16.3333333
TNPO1,1486.0,1227.0,1155.0,2400.0,2837.333333,1545.0,1456.666667,2573.333333,2997.333333
TNPO2,2498.0,2037.0,5344.0,8031.0,1551.333333,1517.333333,6017.333333,3206.0,2030.333333
TNPO3,759.0,973.0,2049.0,1437.0,671.0,696.0,1567.666667,980.0,756.0
TNR,68.0,204.0,196.0,187.0,88.66666670000002,114.3333333,142.66666669999995,149.0,131.6666667
TNRC6B,202.0,109.0,211.0,245.0,109.6666667,125.3333333,75.0,71.66666670000002,143.0
TNS1,1506.0,2055.0,413.0,272.0,2440.333333,2079.0,274.0,425.0,1323.0
TNS3,4392.0,4435.0,1442.0,1169.0,4914.666667,2930.0,9852.333333,4270.666667,2315.333333
TNS4,119.0,17.0,-11.0,-25.0,-44.0,121.3333333,-47.0,-24.6666667,40.3333333
TNXA,694.0,165.0,181.0,140.0,2773.666667,123.6666667,135.33333330000002,121.0,169.33333330000005
TNXB,140.0,230.0,145.0,157.0,80.33333329999998,112.0,159.33333330000005,149.0,136.33333330000002
TOB1,5414.0,7806.0,5497.0,7498.0,3789.333333,9695.666667,7530.666667,7096.0,10936.33333
TOB2,1225.0,1461.0,851.0,1202.0,763.6666667000002,493.0,885.3333332999997,995.6666667000003,1116.0
TOE1,468.0,472.0,-63.0,309.0,202.0,333.0,161.0,84.33333329999998,498.6666667
TOLLIP,88.0,36.0,28.0,137.0,191.3333333,121.0,-5.3333333,-31.3333333,68.0
TOM1,138.0,155.0,211.0,273.0,40.6666667,251.0,215.0,297.6666667,258.0
TOM1L1,2290.0,2467.0,1711.0,2328.0,1335.0,2912.666667,1357.0,1568.333333,3330.333333
TOM1L2,373.0,532.0,452.0,320.0,407.0,333.0,339.6666667,132.6666667,182.0
TOMM20,3766.0,3406.0,6611.0,7246.0,4532.0,6758.666667,3026.333333,2823.0,8390.333333
TOMM22,198.0,-3.0,115.0,165.0,1.3333333,39.6666667,76.33333329999998,74.66666670000002,135.0
TOMM34,1579.0,2180.0,2045.0,1835.0,2236.0,1974.333333,2391.333333,1569.666667,1389.666667
TOMM40,667.0,638.0,435.0,814.0,364.6666667,649.0,603.0,658.3333332999998,571.0
TONSL,56.0,-15.0,20.0,-13.0,14.3333333,15.6666667,23.0,-3.3333333,6.3333333
TOP1,3837.0,3033.0,3171.0,4543.0,2317.0,5055.0,2377.666667,3456.666667,4297.333333
TOP2A,1593.0,1411.0,209.0,2517.0,584.3333332999998,2328.333333,1651.0,2420.333333,10727.0
TOP2B,6690.0,8151.0,4670.0,8361.0,4021.666667,6524.0,4725.666667,5240.666667,4877.333333
TOP3A,1374.0,2211.0,1158.0,874.0,516.3333333,662.6666667000002,755.6666667000002,621.3333332999998,1674.0
TOP3B,2.0,-4.0,102.0,200.0,13.6666667,-14.3333333,124.3333333,-7.6666667,-14.6666667
TOPBP1,2939.0,2726.0,1312.0,3997.0,1927.333333,2858.0,3829.666667,5372.333333,3617.0
TOPORS,614.0,472.0,714.0,500.0,222.3333333,244.6666667,478.6666667,678.6666667000002,861.3333332999997
TOR1A,2187.0,1966.0,2932.0,2139.0,1950.0,1279.0,1718.0,1499.666667,2160.0
TOR1AIP1,9851.0,11462.0,6474.0,6030.0,6140.0,4837.0,5178.333333,4279.0,8748.0
TOR1AIP2,2352.0,2684.0,1711.0,2200.0,2639.333333,1601.0,1048.333333,882.0,2995.0
TOR1B,910.0,714.0,502.0,936.0,967.3333332999997,848.3333332999997,395.0,469.0,1493.333333
TOR3A,1948.0,1744.0,1392.0,1987.0,1083.0,843.3333332999997,648.0,562.0,1223.0
TOR4A,362.0,228.0,162.0,257.0,382.3333333,137.66666669999998,1041.666667,578.0,116.3333333
TOX,210.0,275.0,213.0,214.0,314.6666667,105.3333333,116.0,192.3333333,225.3333333
TOX3,2106.0,2954.0,7554.0,8431.0,20.3333333,918.6666667000003,35.3333333,-10.3333333,2294.0
TOX4,1090.0,1310.0,1395.0,1433.0,1173.0,1410.666667,1724.0,1153.333333,1009.333333
TP53,768.0,938.0,688.0,398.0,692.0,469.6666667,846.0,448.6666667,619.3333332999998
TP53AIP1,60.0,133.0,110.0,86.0,24.3333333,32.6666667,38.6666667,85.0,101.6666667
TP53BP1,2404.0,3034.0,2592.0,2364.0,2238.0,1770.6666670000004,1928.333333,1202.666667,1768.6666670000004
TP53BP2,572.0,449.0,537.0,637.0,750.3333332999998,705.0,758.6666667000002,1591.0,868.3333332999997
TP53I11,457.0,643.0,979.0,504.0,440.33333330000005,303.3333333,552.6666667000002,429.0,485.0
TP53I3,708.0,297.0,1476.0,936.0,1787.3333329999996,366.0,2052.0,2398.666667,71.0
TP53TG1,1535.0,2335.0,1280.0,634.0,1092.666667,852.0,412.6666667,342.0,740.0
TP53TG3,277.0,404.0,586.0,223.0,350.0,302.0,464.6666667,340.6666667,357.6666667
TP53TG5,152.0,237.0,240.0,194.0,98.3333333,136.66666669999998,126.0,224.6666667,166.0
TP63,280.0,682.0,457.0,389.0,331.3333333,266.0,969.3333332999997,1115.666667,533.3333333
TP73,51.0,68.0,84.0,110.0,58.3333333,67.0,96.0,53.6666667,-21.3333333
TP73-AS1,990.0,920.0,846.0,732.0,593.0,1189.666667,461.0,545.0,615.3333332999998
TPBG,6284.0,6048.0,2151.0,1240.0,5706.333333,16275.33333,5608.666667,7511.0,7176.333333
TPCN1,881.0,1178.0,1849.0,943.0,925.3333332999997,1058.0,1792.0,458.6666667,511.33333330000005
TPD52,9274.0,13090.0,10297.0,14296.0,3135.666667,18240.66667,5643.0,6762.333333,16010.0
TPD52L1,23900.0,30524.0,16860.0,20706.0,10953.66667,18095.66667,22598.33333,10344.0,22297.66667
TPD52L2,237.0,69.0,438.0,300.0,1077.666667,879.0,639.6666667000002,779.3333332999998,252.0
TPGS2,1168.0,1294.0,1278.0,1070.0,1278.0,1684.0,851.0,990.0,966.6666667000003
TPH1,-33.0,1.0,-4.0,-28.0,-14.3333333,15.0,-4.6666667,-5.3333333,-31.3333333
TPI1,14471.0,12039.0,9345.0,8444.0,16693.33333,17589.0,23291.33333,19418.33333,11094.66667
TPK1,861.0,706.0,2060.0,1270.0,1524.333333,914.0,234.3333333,872.3333332999997,228.6666667
TPM1,30286.0,34621.0,21546.0,8286.0,13250.66667,17057.66667,9762.333333,11146.0,4943.666667
TPM2,258.0,-8.0,-35.0,-72.0,2498.666667,-44.0,544.0,520.6666667,417.6666667
TPM3,118.0,145.0,196.0,131.0,50.6666667,84.66666670000002,35.6666667,92.0,82.0
TPM4,599.0,309.0,1110.0,1246.0,891.6666667000003,547.3333332999998,1253.333333,1730.0,392.3333333
TPMT,3072.0,3495.0,1948.0,1638.0,847.3333332999997,569.0,1779.0,1111.333333,1317.666667
TPO,7.0,82.0,15.0,-13.0,-3.0,19.3333333,35.0,31.6666667,215.6666667
TPP1,8677.0,8188.0,5323.0,4094.0,13933.0,7754.0,3008.0,2407.0,2730.666667
TPP2,475.0,632.0,678.0,716.0,655.6666667000002,805.3333332999998,970.3333332999997,1069.0,796.6666667000002
TPPP,-56.0,-50.0,20.0,68.0,-10.3333333,55.0,29.0,74.66666670000002,53.6666667
TPPP3,284.0,94.0,548.0,104.0,226.6666667,1164.0,44.0,118.3333333,-47.3333333
TPR,898.0,698.0,1417.0,2124.0,1593.0,1359.333333,906.3333332999997,1600.0,1491.0
TPRA1,139.0,203.0,263.0,129.0,175.0,234.0,116.0,214.0,147.66666669999995
TPRKB,1598.0,1522.0,1476.0,1663.0,1198.333333,1294.0,2003.333333,1811.0,1466.666667
TPSAB1,201.0,421.0,362.0,277.0,228.0,196.0,310.0,229.3333333,172.0
TPSB2,138.0,235.0,274.0,236.0,189.3333333,185.3333333,209.6666667,163.33333330000005,135.0
TPSD1,448.0,212.0,221.0,334.0,78.66666670000002,77.33333329999998,107.0,210.6666667,215.3333333
TPSG1,1497.0,1907.0,451.0,455.0,283.3333333,283.3333333,466.0,168.33333330000005,327.0
TPST1,350.0,496.0,46.0,136.0,561.0,339.0,671.3333332999998,532.3333333,274.3333333
TPST2,1620.0,1422.0,1038.0,652.0,447.0,274.3333333,963.3333332999997,780.6666667000002,971.0
TPT1P8,138.0,145.0,216.0,240.0,209.0,104.6666667,141.33333330000005,181.6666667,159.66666669999995
TPTE,88.0,133.0,138.0,122.0,103.6666667,52.3333333,119.0,110.3333333,142.66666669999995
TPX2,1114.0,782.0,553.0,1815.0,431.6666667,1198.0,3544.666667,4290.0,1379.666667
TRA,269.0,340.0,326.0,183.0,207.3333333,165.33333330000005,209.6666667,112.0,200.3333333
TRA2A,1899.0,2312.0,1916.0,2238.0,736.6666667000002,658.3333332999998,1684.3333329999996,1039.666667,1587.666667
TRA2B,20665.0,21140.0,15856.0,20915.0,13197.33333,16614.66667,10585.33333,11259.66667,22097.33333
TRABD,-24.0,62.0,-122.0,172.0,50.0,16.3333333,9.3333333,-23.6666667,170.33333330000005
TRAC,316.0,383.0,377.0,277.0,476.33333330000005,370.0,410.0,266.3333333,294.0
TRADD,1366.0,1820.0,2080.0,1098.0,2158.666667,1544.333333,3101.666667,992.6666667000003,220.3333333
TRAF1,239.0,301.0,373.0,313.0,702.6666667000002,221.0,418.3333333,237.6666667,261.3333333
TRAF2,-121.0,-32.0,-104.0,1.0,-54.0,-12.6666667,-68.66666670000001,50.0,-5.0
TRAF3,374.0,382.0,293.0,479.0,923.6666667000003,754.3333332999998,438.6666667,706.6666667000002,308.3333333
TRAF3IP1,67.0,194.0,165.0,163.0,76.66666670000002,98.6666667,111.0,158.66666669999995,193.3333333
TRAF3IP2,464.0,213.0,746.0,1311.0,645.3333332999998,190.3333333,470.33333330000005,410.0,1077.666667
TRAF3IP3,406.0,91.0,285.0,78.0,1217.0,213.0,234.0,153.0,200.0
TRAF4,645.0,860.0,577.0,431.0,121.6666667,186.0,386.3333333,300.6666667,755.6666667000002
TRAF5,1542.0,1554.0,916.0,1535.0,1716.0,1178.666667,1010.666667,770.6666667000002,2886.666667
TRAF6,508.0,743.0,657.0,663.0,459.33333330000005,649.3333332999998,435.0,497.0,484.0
TRAFD1,1328.0,1638.0,1259.0,496.0,1741.6666670000004,1558.0,2005.0,868.6666667000003,1157.666667
TRAIP,4.0,150.0,-35.0,127.0,-15.0,45.6666667,98.6666667,122.0,176.33333330000005
TRAK1,1176.0,1372.0,2808.0,2166.0,1131.0,1308.333333,822.6666667000002,817.0,1060.666667
TRAK2,5096.0,6854.0,1703.0,2061.0,1138.0,1166.333333,1875.0,2243.0,1348.666667
TRAM1,18405.0,19492.0,19771.0,17560.0,14045.33333,13515.0,20663.66667,19078.0,23242.66667
TRAM2,702.0,525.0,468.0,582.0,1173.0,943.3333332999997,546.6666667000002,516.3333333,510.0
TRANK1,292.0,574.0,271.0,320.0,520.0,362.6666667,276.0,247.0,526.6666667
TRAP1,3462.0,4211.0,7054.0,7571.0,1721.6666670000004,1420.666667,4356.0,1917.0,4476.666667
TRAPPC10,529.0,294.0,245.0,805.0,427.6666667,682.6666667000002,305.0,675.6666667000002,532.6666667
TRAPPC11,547.0,520.0,231.0,408.0,464.6666667,962.3333332999997,154.66666669999995,563.3333332999998,770.6666667000002
TRAPPC12,1225.0,1120.0,1113.0,744.0,1496.666667,1197.666667,1031.333333,1326.666667,1105.333333
TRAPPC13,280.0,315.0,181.0,252.0,236.0,414.3333333,117.6666667,238.3333333,631.0
TRAPPC2,1134.0,806.0,1023.0,774.0,1030.0,5790.666667,1297.666667,1264.0,1185.333333
TRAPPC2L,395.0,35.0,271.0,354.0,1718.3333329999996,1328.0,1260.0,1054.333333,452.0
TRAPPC3,1406.0,1572.0,574.0,616.0,791.6666667000002,1547.666667,806.0,798.0,511.6666667
TRAPPC6A,539.0,715.0,510.0,437.0,582.3333332999998,876.0,469.0,523.3333333,617.6666667000002
TRAPPC8,1209.0,1451.0,1043.0,2166.0,2177.666667,2262.333333,940.3333332999997,1676.0,1851.333333
TRAPPC9,3032.0,3508.0,2491.0,1897.0,2415.333333,3382.333333,3228.0,1448.666667,1844.333333
TRAT1,-58.0,-38.0,85.0,-50.0,19.0,-24.0,2.3333333,-39.0,-50.3333333
TRAV12-2,9.0,51.0,133.0,46.0,169.0,76.66666670000002,253.3333333,109.3333333,16.3333333
TRAV8-3,213.0,373.0,240.0,442.0,225.0,213.3333333,414.3333333,249.3333333,299.6666667
TRBC1,507.0,653.0,644.0,555.0,1395.666667,632.3333332999998,693.0,475.0,434.33333330000005
TRBV5-2,5.0,-51.0,-64.0,85.0,-60.3333333,-71.0,-53.3333333,-72.66666670000002,-31.0
TRDMT1,50.0,150.0,165.0,127.0,134.33333330000002,195.6666667,121.3333333,222.3333333,301.3333333
TRDN,-67.0,78.0,57.0,62.0,3.0,-17.3333333,53.6666667,37.6666667,29.0
TRDV3,166.0,175.0,169.0,243.0,417.0,96.3333333,194.6666667,180.6666667,66.33333329999999
TREH,61.0,136.0,-56.0,-3.0,-32.6666667,25.3333333,84.66666670000002,-8.0,-13.0
TREM1,757.0,696.0,1965.0,590.0,397.3333333,702.6666667000002,201.6666667,244.0,534.6666667
TREM2,348.0,-148.0,109.0,331.0,281.3333333,366.0,174.66666669999995,-98.6666667,-56.6666667
TREML2,133.0,375.0,53.0,129.0,284.3333333,131.3333333,197.3333333,98.3333333,183.0
